from_phoneme,to_phoneme,from_image,to_image,from_landmarks,to_landmarks,anatomy,transition_type,min_frames,max_frames,recommended_frames,real_anatomical_distance,total_distance,point_count,morphing_difficulty,point_1_name,point_2_name,point_3_name,point_4_name,point_5_name,point_6_name,point_7_name,point_8_name,point_9_name,point_10_name,point_11_name,point_12_name,point_13_name,point_14_name,point_15_name,point_16_name,point_17_name,point_18_name,point_19_name,point_20_name,point_21_name,point_1_distance,point_2_distance,point_3_distance,point_4_distance,point_5_distance,point_6_distance,point_7_distance,point_8_distance,point_9_distance,point_10_distance,point_11_distance,point_12_distance,point_13_distance,point_14_distance,point_15_distance,point_16_distance,point_17_distance,point_18_distance,point_19_distance,point_20_distance,point_21_distance
ㄷ_혀,ㅅ_혀,TN.png,S.png,TN_manual_landmarks.json,S_manual_landmarks.json,tongue,same_position,3,5,5,27.22,571.67,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.41,33.73,25.02,25.32,26.42,32.02,32.02,32.65,31.62,28.64,30.59,25.94,21.93,22.47,38.21,33.24,26.93,20.62,18.03,17.26,18.6
ㄷ_혀,ㅆ_혀,TN.png,S.png,TN_manual_landmarks.json,S_manual_landmarks.json,tongue,same_position,3,5,5,27.22,571.67,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.41,33.73,25.02,25.32,26.42,32.02,32.02,32.65,31.62,28.64,30.59,25.94,21.93,22.47,38.21,33.24,26.93,20.62,18.03,17.26,18.6
ㄷ_혀,ㅅ_경구개_혀,TN.png,SH.png,TN_manual_landmarks.json,SH_manual_landmarks.json,tongue,same_position,3,5,5,41.11,863.36,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,36.72,37.16,32.57,44.55,57.38,62.24,58.73,57.69,50.99,51.24,47.85,39.56,29.97,31.62,37.05,32.57,39.92,43.42,39.0,28.64,4.47
ㄷ_혀,ㅆ_경구개_혀,TN.png,SH.png,TN_manual_landmarks.json,SH_manual_landmarks.json,tongue,same_position,3,5,5,41.11,863.36,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,36.72,37.16,32.57,44.55,57.38,62.24,58.73,57.69,50.99,51.24,47.85,39.56,29.97,31.62,37.05,32.57,39.92,43.42,39.0,28.64,4.47
ㄷ_혀,ㄴ_혀,TN.png,TN.png,TN_manual_landmarks.json,TN_manual_landmarks.json,tongue,same_position,3,5,4,0.0,0.0,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄷ_혀,ㄸ_혀,TN.png,TN.png,TN_manual_landmarks.json,TN_manual_landmarks.json,tongue,same_position,3,5,4,0.0,0.0,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄷ_혀,ㅌ_혀,TN.png,TN.png,TN_manual_landmarks.json,TN_manual_landmarks.json,tongue,same_position,3,5,4,0.0,0.0,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄷ_혀,ㅎ_혀,TN.png,KNG.png,TN_manual_landmarks.json,KNG_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,46.32,972.82,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,46.62,22.2,11.66,40.71,62.18,71.12,70.38,54.63,43.86,40.16,48.26,57.71,50.01,37.16,69.01,64.78,60.54,46.04,27.66,13.93,34.21
ㄸ_혀,ㅏ_혀,TN.png,aa.png,TN_manual_landmarks.json,aa_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,41.1,863.13,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,47.01,33.29,18.87,17.89,28.6,38.21,42.01,49.5,56.22,57.31,56.59,59.08,53.14,54.57,16.76,30.59,57.94,51.4,33.42,28.07,32.65
ㄸ_혀,ㅔ_혀,TN.png,ee.png,TN_manual_landmarks.json,ee_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,50.62,1063.03,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,33.97,39.32,46.1,59.41,70.01,76.37,72.18,67.2,62.18,57.25,58.82,52.39,46.87,38.6,45.89,42.19,53.54,49.65,41.68,26.17,23.26
ㄸ_혀,ㅐ_혀,TN.png,ee.png,TN_manual_landmarks.json,ee_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,50.62,1063.03,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,33.97,39.32,46.1,59.41,70.01,76.37,72.18,67.2,62.18,57.25,58.82,52.39,46.87,38.6,45.89,42.19,53.54,49.65,41.68,26.17,23.26
ㄸ_혀,ㅓ_혀,TN.png,eo-oo.png,TN_manual_landmarks.json,eo-oo_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,42.17,885.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,16.16,13.42,28.23,45.88,59.91,61.47,55.54,51.48,46.62,45.28,48.08,54.67,53.85,53.76,34.79,29.21,44.91,49.73,46.32,35.44,10.77
ㄸ_혀,ㅣ_혀,TN.png,iiJ.png,TN_manual_landmarks.json,iiJ_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,68.1,1430.04,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,29.41,40.05,45.28,62.94,78.1,91.24,97.59,97.74,98.72,97.2,92.96,93.51,93.49,99.04,47.01,43.93,54.71,55.33,52.24,49.65,9.9
ㄸ_혀,ㅡ_혀,TN.png,eui-uuW.png,TN_manual_landmarks.json,eui-uuW_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,40.84,857.63,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,22.14,17.72,21.84,37.66,49.5,52.39,51.24,49.19,49.2,47.42,49.5,53.91,54.38,45.19,45.89,37.74,39.4,44.41,42.15,32.2,14.56
ㄸ_혀,ㅗ_혀,TN.png,eo-oo.png,TN_manual_landmarks.json,eo-oo_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,42.17,885.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,16.16,13.42,28.23,45.88,59.91,61.47,55.54,51.48,46.62,45.28,48.08,54.67,53.85,53.76,34.79,29.21,44.91,49.73,46.32,35.44,10.77
ㄸ_혀,ㅜ_혀,TN.png,eui-uuW.png,TN_manual_landmarks.json,eui-uuW_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,40.84,857.63,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,22.14,17.72,21.84,37.66,49.5,52.39,51.24,49.19,49.2,47.42,49.5,53.91,54.38,45.19,45.89,37.74,39.4,44.41,42.15,32.2,14.56
ㄸ_혀,ㅟ_혀,TN.png,iiJ.png,TN_manual_landmarks.json,iiJ_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,68.1,1430.04,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,29.41,40.05,45.28,62.94,78.1,91.24,97.59,97.74,98.72,97.2,92.96,93.51,93.49,99.04,47.01,43.93,54.71,55.33,52.24,49.65,9.9
ㄸ_혀,ㅚ_혀,TN.png,ee.png,TN_manual_landmarks.json,ee_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,50.62,1063.03,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,33.97,39.32,46.1,59.41,70.01,76.37,72.18,67.2,62.18,57.25,58.82,52.39,46.87,38.6,45.89,42.19,53.54,49.65,41.68,26.17,23.26
ㄸ_혀,ㅈ_혀,TN.png,J.png,TN_manual_landmarks.json,J_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,50.04,1050.86,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,40.61,49.04,46.39,60.93,69.07,71.2,66.85,65.97,70.06,69.35,57.97,48.51,32.31,15.26,44.01,46.32,54.56,49.24,40.16,25.02,28.02
ㄸ_혀,ㅉ_혀,TN.png,J.png,TN_manual_landmarks.json,J_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,50.04,1050.86,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,40.61,49.04,46.39,60.93,69.07,71.2,66.85,65.97,70.06,69.35,57.97,48.51,32.31,15.26,44.01,46.32,54.56,49.24,40.16,25.02,28.02
ㄸ_혀,ㅊ_혀,TN.png,J.png,TN_manual_landmarks.json,J_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,50.04,1050.86,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,40.61,49.04,46.39,60.93,69.07,71.2,66.85,65.97,70.06,69.35,57.97,48.51,32.31,15.26,44.01,46.32,54.56,49.24,40.16,25.02,28.02
ㄸ_혀,ㄱ_혀,TN.png,KNG.png,TN_manual_landmarks.json,KNG_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,46.32,972.82,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,46.62,22.2,11.66,40.71,62.18,71.12,70.38,54.63,43.86,40.16,48.26,57.71,50.01,37.16,69.01,64.78,60.54,46.04,27.66,13.93,34.21
ㄸ_혀,ㄲ_혀,TN.png,KNG.png,TN_manual_landmarks.json,KNG_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,46.32,972.82,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,46.62,22.2,11.66,40.71,62.18,71.12,70.38,54.63,43.86,40.16,48.26,57.71,50.01,37.16,69.01,64.78,60.54,46.04,27.66,13.93,34.21
ㄸ_혀,ㅋ_혀,TN.png,KNG.png,TN_manual_landmarks.json,KNG_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,46.32,972.82,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,46.62,22.2,11.66,40.71,62.18,71.12,70.38,54.63,43.86,40.16,48.26,57.71,50.01,37.16,69.01,64.78,60.54,46.04,27.66,13.93,34.21
ㄸ_혀,ㅇ_혀,TN.png,KNG.png,TN_manual_landmarks.json,KNG_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,46.32,972.82,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,46.62,22.2,11.66,40.71,62.18,71.12,70.38,54.63,43.86,40.16,48.26,57.71,50.01,37.16,69.01,64.78,60.54,46.04,27.66,13.93,34.21
ㄸ_혀,ㄹ_혀,TN.png,L.png,TN_manual_landmarks.json,L_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,25.89,543.7,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,9.43,8.25,9.22,13.04,17.09,25.5,20.88,21.84,21.21,16.16,15.62,13.89,13.0,15.0,39.05,51.04,60.53,53.15,46.32,41.59,31.89
ㄸ_혀,ㅁ_혀,TN.png,PM2.png,TN_manual_landmarks.json,PM2_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,19.6,411.64,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,43.6,35.85,15.81,12.04,21.47,25.55,23.85,18.68,10.2,3.0,7.0,7.62,5.83,5.66,38.05,29.55,38.21,31.0,18.03,8.6,12.04
ㄸ_혀,ㅂ_혀,TN.png,PM2.png,TN_manual_landmarks.json,PM2_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,19.6,411.64,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,43.6,35.85,15.81,12.04,21.47,25.55,23.85,18.68,10.2,3.0,7.0,7.62,5.83,5.66,38.05,29.55,38.21,31.0,18.03,8.6,12.04
ㄸ_혀,ㅃ_혀,TN.png,PM2.png,TN_manual_landmarks.json,PM2_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,19.6,411.64,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,43.6,35.85,15.81,12.04,21.47,25.55,23.85,18.68,10.2,3.0,7.0,7.62,5.83,5.66,38.05,29.55,38.21,31.0,18.03,8.6,12.04
ㄸ_혀,ㅍ_혀,TN.png,PM2.png,TN_manual_landmarks.json,PM2_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,19.6,411.64,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,43.6,35.85,15.81,12.04,21.47,25.55,23.85,18.68,10.2,3.0,7.0,7.62,5.83,5.66,38.05,29.55,38.21,31.0,18.03,8.6,12.04
ㄸ_혀,ㅅ_혀,TN.png,S.png,TN_manual_landmarks.json,S_manual_landmarks.json,tongue,same_position,3,5,5,27.22,571.67,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.41,33.73,25.02,25.32,26.42,32.02,32.02,32.65,31.62,28.64,30.59,25.94,21.93,22.47,38.21,33.24,26.93,20.62,18.03,17.26,18.6
ㄸ_혀,ㅆ_혀,TN.png,S.png,TN_manual_landmarks.json,S_manual_landmarks.json,tongue,same_position,3,5,5,27.22,571.67,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.41,33.73,25.02,25.32,26.42,32.02,32.02,32.65,31.62,28.64,30.59,25.94,21.93,22.47,38.21,33.24,26.93,20.62,18.03,17.26,18.6
ㄸ_혀,ㅅ_경구개_혀,TN.png,SH.png,TN_manual_landmarks.json,SH_manual_landmarks.json,tongue,same_position,3,5,5,41.11,863.36,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,36.72,37.16,32.57,44.55,57.38,62.24,58.73,57.69,50.99,51.24,47.85,39.56,29.97,31.62,37.05,32.57,39.92,43.42,39.0,28.64,4.47
ㄸ_혀,ㅆ_경구개_혀,TN.png,SH.png,TN_manual_landmarks.json,SH_manual_landmarks.json,tongue,same_position,3,5,5,41.11,863.36,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,36.72,37.16,32.57,44.55,57.38,62.24,58.73,57.69,50.99,51.24,47.85,39.56,29.97,31.62,37.05,32.57,39.92,43.42,39.0,28.64,4.47
ㄸ_혀,ㄴ_혀,TN.png,TN.png,TN_manual_landmarks.json,TN_manual_landmarks.json,tongue,same_position,3,5,4,0.0,0.0,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄸ_혀,ㄷ_혀,TN.png,TN.png,TN_manual_landmarks.json,TN_manual_landmarks.json,tongue,same_position,3,5,4,0.0,0.0,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄸ_혀,ㅌ_혀,TN.png,TN.png,TN_manual_landmarks.json,TN_manual_landmarks.json,tongue,same_position,3,5,4,0.0,0.0,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄸ_혀,ㅎ_혀,TN.png,KNG.png,TN_manual_landmarks.json,KNG_manual_landmarks.json,tongue,consonant_to_consonant,15,20,20,46.32,972.82,21,hard,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,46.62,22.2,11.66,40.71,62.18,71.12,70.38,54.63,43.86,40.16,48.26,57.71,50.01,37.16,69.01,64.78,60.54,46.04,27.66,13.93,34.21
ㅌ_혀,ㅏ_혀,TN.png,aa.png,TN_manual_landmarks.json,aa_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,41.1,863.13,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,47.01,33.29,18.87,17.89,28.6,38.21,42.01,49.5,56.22,57.31,56.59,59.08,53.14,54.57,16.76,30.59,57.94,51.4,33.42,28.07,32.65
ㅌ_혀,ㅔ_혀,TN.png,ee.png,TN_manual_landmarks.json,ee_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,50.62,1063.03,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,33.97,39.32,46.1,59.41,70.01,76.37,72.18,67.2,62.18,57.25,58.82,52.39,46.87,38.6,45.89,42.19,53.54,49.65,41.68,26.17,23.26
ㅌ_혀,ㅐ_혀,TN.png,ee.png,TN_manual_landmarks.json,ee_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,50.62,1063.03,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,33.97,39.32,46.1,59.41,70.01,76.37,72.18,67.2,62.18,57.25,58.82,52.39,46.87,38.6,45.89,42.19,53.54,49.65,41.68,26.17,23.26
ㅌ_혀,ㅓ_혀,TN.png,eo-oo.png,TN_manual_landmarks.json,eo-oo_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,42.17,885.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,16.16,13.42,28.23,45.88,59.91,61.47,55.54,51.48,46.62,45.28,48.08,54.67,53.85,53.76,34.79,29.21,44.91,49.73,46.32,35.44,10.77
ㅌ_혀,ㅣ_혀,TN.png,iiJ.png,TN_manual_landmarks.json,iiJ_manual_landmarks.json,tongue,consonant_to_vowel,8,12,12,68.1,1430.04,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,29.41,40.05,45.28,62.94,78.1,91.24,97.59,97.74,98.72,97.2,92.96,93.51,93.49,99.04,47.01,43.93,54.71,55.33,52.24,49.65,9.9
